target,split,MAE,R2,RMSE
TC,0,0.02142808586359024,0.7275467417510102,0.037309183978169985
TC,1,0.017687972635030746,0.7559415960637326,0.030769216668197805
TC,2,0.0174306258559227,0.8217876980471354,0.030543200227309362
TC,3,0.015611553564667702,0.8405275218455867,0.025145619803445228
TC,4,0.016407910734415054,0.818546994946763,0.025537812722915842
