target,split,MAE,R2,RMSE
optical_lumo,0,0.11824391037225723,0.9083609102852208,0.16282048007240238
optical_lumo,1,0.1287631094455719,0.8990584561057129,0.178199411208853
optical_lumo,2,0.10976791381835938,0.9187473974543222,0.1547460958010678
optical_lumo,3,0.1260382980108261,0.8934506589109066,0.1829616846761372
optical_lumo,4,0.1195191740989685,0.912511193680097,0.16391752854263505
