mae,rmse,r2
113.17369079589844,189.1941999969872,0.9801347474706259
117.31553649902344,198.36009317022413,0.9757684949784075
110.08106994628906,181.41587237615124,0.9809983349735981
103.27136993408203,168.22898155304574,0.9840975627032521
108.68706512451172,175.19212667811303,0.9836442704970207
