mae,rmse,r2,target,split
217.19749450683594,334.8957510367965,0.9377559657841967,spectral_overlap,0
211.68185424804688,321.4364366597228,0.93636999229422,spectral_overlap,1
225.37966918945312,328.0165177814983,0.9378798480549688,spectral_overlap,2
209.3756103515625,307.6413166131949,0.9468196266251283,spectral_overlap,3
216.23434448242188,314.9507650014522,0.9471401316258132,spectral_overlap,4
