target,split,MAE,R2,RMSE
Poly Diffusivity,0,3.0538858108997147e-09,0.9900419806203529,4.249810560052279e-09
Poly Diffusivity,1,3.236653167704162e-09,0.9879856460885263,4.653526673819808e-09
Poly Diffusivity,2,3.332524700638828e-09,0.9890487772909682,4.4714616769953055e-09
Poly Diffusivity,3,3.264843728700839e-09,0.9887687004813915,4.498670446478197e-09
Poly Diffusivity,4,2.9664266598672384e-09,0.9896777682603027,4.3137837059436016e-09
