mae,rmse,r2,target,split
0.4893379211425781,0.7050104927743097,0.7656641791731128,bandgap_chain,0
0.4637204706668854,0.6132894138837591,0.8116029109245539,bandgap_chain,1
0.4365188181400299,0.582788141677366,0.839576099647115,bandgap_chain,2
0.453660637140274,0.6084827346327091,0.8178094540389996,bandgap_chain,3
0.5105907917022705,0.7553170005402263,0.725176130436974,bandgap_chain,4
