mae,rmse,r2,target,split
6.115275397178266e-09,8.374637091142385e-09,0.9631912873960902,TFSI Diffusivity,0
6.42877173717693e-09,8.887293327092405e-09,0.9584349579024425,TFSI Diffusivity,1
6.614515157821188e-09,8.970299353262494e-09,0.9583488569244916,TFSI Diffusivity,2
6.702360000332419e-09,9.010922845359955e-09,0.9569567059964729,TFSI Diffusivity,3
6.60861454448991e-09,9.212218273672868e-09,0.9559537068255393,TFSI Diffusivity,4
