mae,rmse,r2,target,split
0.3402872085571289,0.4836629278840108,0.889710762683026,bandgap_chain,0
0.3197665810585022,0.43525340367169,0.9051084323837766,bandgap_chain,1
0.3462086617946625,0.5037468059145094,0.8801405620611711,bandgap_chain,2
0.3115570843219757,0.46979652248616366,0.8913952213050176,bandgap_chain,3
0.31950268149375916,0.4717404502130492,0.8927981762538824,bandgap_chain,4
