target,split,MAE,R2,RMSE
optical_lumo_extrapolated,0,0.1335139274597168,0.8708844771591401,0.18160025855646758
optical_lumo_extrapolated,1,0.13695508241653442,0.8638419973033032,0.19153219089037327
optical_lumo_extrapolated,2,0.13279005885124207,0.8688084325634035,0.1823808803688859
optical_lumo_extrapolated,3,0.13322246074676514,0.872030842696308,0.18784610276310756
optical_lumo_extrapolated,4,0.13411550223827362,0.8762987921804127,0.1808037604393215
