mae,rmse,r2,target,split
0.3450242877006531,0.5058274719311365,0.8793708228042663,bandgap_chain,0
0.325347900390625,0.44907013466542933,0.8989883215844715,bandgap_chain,1
0.35401034355163574,0.49102640193259156,0.8861174058423078,bandgap_chain,2
0.34770044684410095,0.49265167510052665,0.8805711493438901,bandgap_chain,3
0.3428535461425781,0.4925108105058777,0.883150335324502,bandgap_chain,4
