mae,rmse,r2,target,split
0.022571248933672905,0.03589838733347894,0.747762077703095,TC,0
0.018267683684825897,0.030425806341272336,0.761358997673328,TC,1
0.01837128773331642,0.03321117240490212,0.789293940809278,TC,2
0.016865331679582596,0.027648636309053648,0.8071993474027397,TC,3
0.015716684982180595,0.02318421484718611,0.8504516838990552,TC,4
