mae,rmse,r2,target,split
148.00473022460938,224.1958546672975,0.9721045358299648,spectral_overlap,0
136.85348510742188,218.74396420244375,0.9705324567805772,spectral_overlap,1
124.75013732910156,200.6961030544689,0.9767448591206356,spectral_overlap,2
144.4021759033203,224.90068988889297,0.9715787195820494,spectral_overlap,3
139.58168029785156,217.3117809881692,0.9748344001504382,spectral_overlap,4
0.085792489349842,0.1253187838308296,0.9166806815659136,gap_extrapolated,0
0.0907754674553871,0.1436610833160495,0.8906254682287337,gap_extrapolated,1
0.0855771303176879,0.1380901222727972,0.8909727010539883,gap_extrapolated,2
0.08659528195858,0.1279991121685075,0.914760250525308,gap_extrapolated,3
0.081441581249237,0.1200578007781248,0.9214378080951304,gap_extrapolated,4
0.0441424027085304,0.0623452778589569,0.8283597789091035,delta_optical_lumo,0
0.0465969033539295,0.0666726916944602,0.8143325064707484,delta_optical_lumo,1
0.046503696590662,0.0678503601734146,0.808219792891956,delta_optical_lumo,2
0.0435627810657024,0.0618097553321222,0.8321778579841328,delta_optical_lumo,3
0.0457604564726352,0.070909994670394,0.7908073504910376,delta_optical_lumo,4
