target,split,MAE,R2,RMSE
Transference Number,0,0.15877528488636017,0.41408727987652183,0.20548853905825418
Transference Number,1,0.1675547957420349,0.41964955402680315,0.22149782661346912
Transference Number,2,0.15730193257331848,0.43778703301540633,0.2118690460488164
Transference Number,3,0.16612201929092407,0.4603834913912336,0.22279899605735873
Transference Number,4,0.15832577645778656,0.3727497554939373,0.21421469582325262
