test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.9825295209884644,0.98203444480896,0.9988234639167786,0,Class
0.9800519943237305,0.9778971672058105,0.9989320635795593,1,Class
0.9825584292411804,0.9823958873748779,0.9993569254875183,2,Class
0.9808646440505981,0.9826756119728088,0.9996880888938904,3,Class
0.9712541103363037,0.9773064851760864,0.9990105628967285,4,Class
