test/mae,test/rmse,test/r2,split,target
0.0371520668268203,0.057715680450201,0.9856512546539308,0,IP vs SHE (eV)
0.0390174016356468,0.0613404773175716,0.984496533870697,1,IP vs SHE (eV)
0.0396230481564998,0.0619666315615177,0.983342707157135,2,IP vs SHE (eV)
0.0392214320600032,0.0616659149527549,0.984075367450714,3,IP vs SHE (eV)
0.0391783937811851,0.0604920201003551,0.983535885810852,4,IP vs SHE (eV)
0.0398811027407646,0.0605013854801654,0.9894052147865297,0,EA vs SHE (eV)
0.0417131669819355,0.0630809441208839,0.989090859889984,1,EA vs SHE (eV)
0.0409237369894981,0.0642278268933296,0.9879401326179504,2,EA vs SHE (eV)
0.0410137102007865,0.0615639388561248,0.9895700216293336,3,EA vs SHE (eV)
0.0413434691727161,0.0629627034068107,0.9889420866966248,4,EA vs SHE (eV)
