test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.29063916206359863,0.222266286611557,0.40682658553123474,0,phase_label
0.154084250330925,0.11527512222528458,0.4208115041255951,1,phase_label
0.14073792099952698,0.13967286050319672,0.3902844786643982,2,phase_label
0.1824840009212494,0.16275015473365784,0.6013011932373047,3,phase_label
0.2891743779182434,0.2857617735862732,0.41784343123435974,4,phase_label
