test/mae,test/rmse,test/r2,split,target
0.1019091606140136,0.1391545534133911,0.9435070157051086,0,EA vs SHE (eV)
0.0878865271806716,0.1351145356893539,0.9483878016471864,1,EA vs SHE (eV)
0.0749823376536369,0.11328636854887,0.9672185182571412,2,EA vs SHE (eV)
0.0708880275487899,0.1199276596307754,0.958012878894806,3,EA vs SHE (eV)
0.074725218117237,0.1080237329006195,0.9674242734909058,4,EA vs SHE (eV)
0.0908659696578979,0.1258443593978881,0.91637521982193,0,IP vs SHE (eV)
0.0761741772294044,0.1153480857610702,0.9490523338317872,1,IP vs SHE (eV)
0.0568226687610149,0.0865227803587913,0.9676657319068908,2,IP vs SHE (eV)
0.0632498189806938,0.0949692800641059,0.9633963704109192,3,IP vs SHE (eV)
0.0576311387121677,0.0829741954803466,0.9702317118644714,4,IP vs SHE (eV)
