test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.2900678515434265,0.22754943370819092,0.38017818331718445,0,phase_label
0.1849084347486496,0.14901715517044067,0.4433046281337738,1,phase_label
0.17979416251182556,0.1665962040424347,0.44985565543174744,2,phase_label
0.20739445090293884,0.21003961563110352,0.5718052387237549,3,phase_label
0.3701920509338379,0.354809045791626,0.45005273818969727,4,phase_label
