test/mae,test/rmse,test/r2,split,target
0.0374610610306263,0.074965551495552,0.9703249931335448,0,IP vs SHE (eV)
0.0571153052151203,0.1015112102031707,0.9605423212051392,1,IP vs SHE (eV)
0.0350981205701828,0.0609009750187397,0.9839804768562316,2,IP vs SHE (eV)
0.0351483859121799,0.0688504800200462,0.980761468410492,3,IP vs SHE (eV)
0.0342265143990516,0.0620844475924968,0.9833338856697084,4,IP vs SHE (eV)
0.0497864410281181,0.0800897628068924,0.9812865257263184,0,EA vs SHE (eV)
0.0700160264968872,0.1130448207259178,0.9638715386390686,1,EA vs SHE (eV)
0.0472212918102741,0.0930425077676773,0.9778875708580016,2,EA vs SHE (eV)
0.0430298186838626,0.0833224132657051,0.9797324538230896,3,EA vs SHE (eV)
0.0489532835781574,0.0939893871545791,0.9753388166427612,4,EA vs SHE (eV)
