test/multiclass-accuracy,test/multiclass-f1,test/multiclass-roc,split,target
0.3055817484855652,0.2540054321289062,0.3829805254936218,0,phase_label
0.2045787572860717,0.1586086153984069,0.4582168459892273,1,phase_label
0.1622641831636428,0.1752382814884185,0.449359655380249,2,phase_label
0.2096771001815796,0.1853440105915069,0.6229774355888367,3,phase_label
0.3135094940662384,0.3068879246711731,0.4093527793884277,4,phase_label
